wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
6482185,Fahrenheit 451,1966,,110.0,English Language,United Kingdom,"Thriller, Science Fiction, Drama, Dystopia, Film adaptation",Ray Bradbury,Fahrenheit 451,1953,1953,,3.99,1572872,eng,7.2,46114
5756611,The Fighting Prince of Donegal,1966,,110.0,English Language,"United States of America, United Kingdom","Historical fiction, Action, Drama, Adventure, Family-Oriented Adventure", Robert T. Reilly,Red Hugh: Prince of Donegal,1957,1957,,4.02,304,eng,6.0,438
3709021,"Follow Me, Boys!",1966,16207116.0,133.0,English Language,United States of America,"Family Film, Family Drama, Drama, Comedy, Childhood Drama",MacKinlay Kantor,God and My Country,1954,1954,,,,,7.1,2661
9155539,Funeral in Berlin,1966,,102.0,"French Language, English Language",United Kingdom,"Thriller, World cinema, Action/Adventure, Drama, Political thriller, Action, Spy",Len Deighton,Funeral in Berlin,1964,1964,"FUNERAL IN BERLIN is a spellbinding tale of espionage and its counter in which double and triple crosses are common. Berlin with its infamous wall symbolized the Cold War as did no other place. It was like theatre, but is war for real.<br /><br />""Len Deighton has always been fascinated with the Cold War in a way that could be called scholarly...one always feels that the intricacies of espionage and of the Soviet Union's spy apparatus rest on serious research. And he writes with effortless mastery."" (The Wall Street Journal)<br /><br />""A most impressive book, a chronicle of our times, in which the tension, more like a chronic ache than a stab of pain, never lets go."" (The London Evening Standard)",3.99,3480,,6.8,7988
212981,Georgy Girl,1966,16873162.0,99.0,"Italian Language, English Language",United Kingdom,"Kitchen sink realism, Romantic comedy, Comedy of manners, Drama, Comedy, Romance Film",Margaret Forster,Georgy Girl,1965,1965,,3.42,282,,6.9,4329
5257283,The Group,1966,,150.0,,United States of America,Drama,Mary McCarthy,The Group,1963,1963,,3.66,12827,eng,6.5,2144
6646087,Harper,1966,12000000.0,121.0,English Language,United States of America,"Thriller, Detective fiction, Detective, Mystery, Drama, Crime Thriller",Ross Macdonald,The Moving Target,1949,1949,"Like many Southern California millionaires, Ralph Sampson keeps odd company. There's the sun-worshipping holy man whom Sampson once gave his very own mountain; the fading actress with sidelines in astrology and S&amp;M. Now one of Sampson's friends may have arranged his kidnapping.<br /><br />As Lew Archer follows the clues from the canyon sanctuaries of the megarich to jazz joints where you get beaten up between sets, <b>The Moving Target</b> blends sex, greed, and family hatred into an explosively readable crime novel.",3.81,3184,,6.8,11265
1591985,Hawaii,1966,34562222.0,161.0,English Language,United States of America,"Period piece, Roadshow theatrical release, Drama, Epic, Film adaptation",James A. Michener,Hawaii,1959,1959,,4.2,69542,eng,6.5,3735
31321940,The Navy vs. the Night Monsters,1966,,87.0,,,"Science Fiction, Horror",Murray Leinster,The Monster from Earth's End,1959,1959,,,,,3.7,836
1343973,Nevada Smith,1966,,130.0,English Language,United States of America,"Action/Adventure, Western",Harold Robbins,The Carpetbaggers,1961,1961,"<p>A LEGENDARY MASTERPIECE A STORY OF MONEY AND POWER, </p><p>SEX AND DEATH</p><p>Jonas Cord coveted his father's fame, fortune, even his young, beautiful wife. When his father died, Jonas swore to possess them all. But Rina Marlow was the celebrated screen goddess no man could master. Her sizzling sensuality might inflame and enthrall millions, but her personal boudoir was no Hollywood fantasy. She consumed her lovers on the fiery rack of her burning desires.</p><p>Rina and Jonas took Hollywood, the airplane industry, America itself by storm. From New York to LA they brawled, lusted, and carved out an empire, blazoned in banner headlines and their enemies' blood—only to learn that money and power, revenge and renown were not enough. Too much would never be enough—not for Jonas Cord and the relentless Rina Marlowe. The higher they soared, the more their ambition demanded . . . the darker and deadlier their fiery passions grew.</p>",3.94,4287,,6.9,9329
25685825,Out of Sight,1966,,87.0,,United States of America,Spy,Elmore Leonard,Out of Sight,1996,1996,"From the author of ""Get Shorty"" (now a major motion picture) and the man unanimously considered the greatest living crime writer comes a sizzling new novel about the lowlifes America can't get enough of. ""Out of Sight"" opens with a bang: a prison break in South Florida that brings together federal marshal Karen Sisco, a knockout in her Chanel suit, and legendary bank robber, Jack Foley, Mr. Cool. Their relationship is at the heart of the plot, the fed tracking the fugitive, but with unexpected overtones: the fascination that each feels about the other. The trail leads to the heist of the year in Detroit, where Foley, the old pro bank robber, and Karen, who's known to cut corners, come up against today's most vicious kind of criminal, home invaders.",3.93,10291,,4.8,145
1443103,The Professionals,1966,19537346.0,117.0,English Language,United States of America,"Action/Adventure, Western, Action",Frank O'Rourke,A Mule for the Marquesa,1964,1964,,,,,7.3,19429
98508,The Sand Pebbles,1966,30017647.0,196.0,"Standard Mandarin, English Language",United States of America,"Historical fiction, Adventure, War film, Epic, Drama, Film adaptation, Romantic drama, Romance Film, Action, Historical Epic",Richard McKenna,The Sand Pebbles,1962,1962,"This now-classic novel by Richard McKenna enjoyed great critical acclaim and commercial success when it was first published in 1962. The winner of the coveted Harper Prize, it was on the <i>New York Times</i> bestseller list for seven months and was made into a popular motion picture that continues to be shown on television today.<p><br /><br />Set in China on the eve of revolution, the book tells the story of an old U.S. Navy gunboat, the San Pablo, and her dedicated crew of ""Sand Pebbles"" on patrol in the far reaches of the Yangtze River to show the flag and protect American missionaries and businessmen from bandits. The plot revolves around a newcomer to the boat, machinist's mate Jake Holman, a maverick and loner who dramatically alters the lives of the crew and the people they have come to save. A faithful engine-room coolie and a pretty young missionary help Holman gain an appreciation of China and its people and discover a world of humanity and promise he has never known. It is a story of old loyalties versus new values, of violence and tenderness, tragedy and humor, and it engages the reader from the first line to the last. This new paperback edition includes in informative introduction by Robert Shenk, written for the Naval Institute's Classics of Naval Literature edition in 1984.<br /><br /><br /> <br /></p><p><b>About the Author:</b><br /> <br /><br />Richard McKenna enlisted in the U.S. Navy in 1931 and served in the Far East for ten years, including two on a Yangtze River gunboat. <i>The Sand Pebbles</i> was his first novel, an accomplishment he had not duplicated at the time of his death in 1964.</p>",4.24,2046,eng,7.5,16932
17529919,Tarzan and the Valley of Gold,1966,,90.0,English Language,"United States of America, Switzerland","Jungle Film, Adventure",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,5.8,606
2313467,Ten Little Indians,1965,,91.0,English Language,United Kingdom,"Thriller, Mystery, Crime Thriller, Film adaptation",Agatha Christie,And Then There Were None,1939,1939,,4.26,740875,eng,6.6,5467
5060231,The Ugly Dachshund,1966,,93.0,English Language,United States of America,"Family Film, Animal Picture, Drama, Comedy",Gladys Bronwyn Stern,The Ugly Dachshund,1938,1938,,,,,6.5,4806
2025204,The Wrong Box,1966,,105.0,English Language,United Kingdom,"Black comedy, Comedy of Errors, Comedy","Robert Louis Stevenson, Lloyd Osbourne",The Wrong Box,1889,1889,,,,,6.7,4138
25546049,The Adventures of Bullwhip Griffin,1967,,110.0,English Language,United States of America,"Action/Adventure, Comedy, Adventure",Sid Fleischman,By the Great Horn Spoon!,1963,1963,"Full of coots, codgers, geezers, and outlaws, this is the rip-snortin’-- and suspenseful-- saga of a young man and his butler bound for California from Boston during the great Gold Rush.",4.09,5713,,6.4,1352
22268648,Anna Karenina,1967,,144.0,"French Language, Arabic Language, Russian Language","Soviet Union, Russia","Romantic drama, Romance Film, Drama, World cinema",Leo Tolstoy,Anna Karenina,1873-1887,1873-1887,,4.05,631550,eng,7.0,1040
1376802,Billion Dollar Brain,1967,,108.0,English Language,United Kingdom,"Thriller, Political thriller, Film adaptation, Drama, Spy",Len Deighton,Billion-Dollar Brain,1966,1966,"The classic thriller of a lethal computer age and a maniac's private cold war…<p>General Midwinter loves his country, and hates communism. In a bid to destabilize the Soviet power bloc he is running his own intelligence agency, whose “brain” is the world's biggest supercomputer. <br />With his past coming back to haunt him, the unnamed agent of <i>The Ipcress File</i> is sent to Finland to penetrate Midwinter's spy cell. But then a deadly virus is stolen, and our hero must stop it from falling into the hands of both the Russians and the billionaire madman.</p><p></p>",3.67,996,,5.9,6182
7278946,Blood of Dracula's Castle,1969,,84.0,English Language,United States of America,"Horror, Creature Film",Bram Stoker,Dracula,1897,1897,,3.99,885289,,3.6,1330
5262931,The Busy Body,1967,,101.0,English Language,United States of America,"Crime Fiction, Screwball comedy, Indie, Comedy",Donald E. Westlake,The Busy Body,1966,1966,,,,,5.4,389
2461592,Casino Royale,1967,41700000.0,130.0,English Language,"United States of America, United Kingdom","Parody, Action/Adventure, Satire, Comedy, Action, Spy",Ian Fleming,Casino Royale,1953,1953,,3.73,60958,eng,5.0,33187
10612031,The Comedians,1967,5200000.0,152.0,,"United States of America, France","Romance Film, Drama",Graham Greene,The Comedians,1966,1966,"Three men meet on a ship bound for Haiti, a world in the grip of the corrupt “Papa Doc” and the Tontons Macoute, his sinister secret police. Brown the hotelier, Smith the innocent American, and Jones the confidence man—these are the “comedians” of Greene’s title. Hiding behind their actors’ masks, they hesitate on the edge of life. They are men afraid of love, afraid of pain, afraid of fear itself...",3.98,6965,eng,6.3,2343
161897,Cool Hand Luke,1967,16217773.0,127.0,English Language,United States of America,"Crime Fiction, Prison film, Prison, Drama, Film adaptation",Donn Pearce,Cool Hand Luke,1965,1965,,4.14,972,eng,8.0,192382
4008381,Corazón salvaje,1968,,78.0,Spanish Language,Mexico,Drama,Caridad Bravo Adams,The Wild Heart,1957,1957,,,,,6.3,113
